goos: linux
goarch: amd64
pkg: github.com/getsyntegrity/go-specs/specs
cpu: 13th Gen Intel(R) Core(TM) i7-13620H
BenchmarkFalseSharing_Chunk16_Padded       	   68036	     35234 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   68365	     35051 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   68678	     35278 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   64969	     35857 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   64526	     36041 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   66980	     37046 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   59413	     40945 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   62212	     38699 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   60182	     39028 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   61624	     39099 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   64800	     39454 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   59484	     37008 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   60765	     35182 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   67237	     34946 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   67476	     37073 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   65060	     35307 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded       	   66777	     35705 ns/op	   98553 B/op	       8 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   66180	     38029 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   66900	     39438 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   62937	     35927 ns/op	   98765 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   64839	     37692 ns/op	   98765 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   67963	     45251 ns/op	   98765 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   58321	     45522 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   55544	     45459 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   53574	     42459 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   62533	     40300 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   55328	     42731 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   62080	     40259 ns/op	   98765 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   58330	     38140 ns/op	   98765 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   61603	     38125 ns/op	   98765 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   63612	     39251 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   66658	     39114 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   69453	     36789 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   66685	     39997 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   65328	     36627 ns/op	   98765 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   67726	     35209 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-2     	   64986	     37384 ns/op	   98766 B/op	      11 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   65030	     36406 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   65626	     37899 ns/op	   99189 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   66658	     35608 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   66195	     33615 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   68815	     36349 ns/op	   99189 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   65599	     36289 ns/op	   99187 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   58639	     35731 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   64702	     37087 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   60954	     44331 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   50895	     47119 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   44011	     49582 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   52249	     48149 ns/op	   99189 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   52356	     44214 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   57810	     42412 ns/op	   99189 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   55094	     46273 ns/op	   99189 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   55090	     46151 ns/op	   99189 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   56199	     43311 ns/op	   99189 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   58860	     56812 ns/op	   99188 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   51387	    110050 ns/op	   99187 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-4     	   57271	     43735 ns/op	   99190 B/op	      17 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   53509	     88903 ns/op	  100031 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   30163	     88851 ns/op	  100034 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   27530	     84653 ns/op	  100032 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   32520	     73864 ns/op	  100030 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   30170	     71056 ns/op	  100027 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   41614	     53916 ns/op	  100026 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   48073	     51629 ns/op	  100027 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   48348	     47912 ns/op	  100028 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   50222	     50195 ns/op	  100026 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   46510	     45454 ns/op	  100025 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   45967	     49876 ns/op	  100025 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   52842	     50929 ns/op	  100025 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   54554	     54251 ns/op	  100024 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   54313	     48550 ns/op	  100024 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   49795	     55520 ns/op	  100026 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   29200	    134005 ns/op	  100029 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   49572	     48077 ns/op	  100023 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   51907	     49100 ns/op	  100024 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   43780	     47318 ns/op	  100023 B/op	      29 allocs/op
BenchmarkFalseSharing_Chunk16_Padded-8     	   43000	     48443 ns/op	  100023 B/op	      29 allocs/op
PASS
